f,signal,A,B,gamma,gammadot,K,lnBFmax,Popt,ID,angDist,main_id,ra,dec,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra,pmdec,size_maj,size_min,size_angle,B.1,V,R,J,H,K.1,u,g,r,i,z,RA,DEC
S9/tess2019058134432-s0009-0000000003585136-0139-s_lc_GLST.Robj,sig2,-399.261376128557,267.794959230257,20.8961171748483,-1.3957445868236,480.753353245928,180240.882627538,3.6113950114049,TIC3585136,0.07881,HD  80332,139.4847274321,-37.3978879366,0,0,90,21,09 17 56.33458,-37 23 52.3966,PM*,*  |X  |IR |PM*,25,8.3e-05,G3III/IV,NA,14.4241,-146.31,40.82,NA,NA,NA,7.72,7.06,NA,5.898,5.622,5.496,NA,NA,NA,NA,NA,139.484743,-37.397906
S9/tess2019058134432-s0009-0000000003585136-0139-s_lc_GLST.Robj,sig3,321.65494781054,198.777184855459,-1.04073609609462,1.94748292176969,378.119392084118,108796.140308496,5.88485479622554,TIC3585136,0.07881,HD  80332,139.4847274321,-37.3978879366,0,0,90,21,09 17 56.33458,-37 23 52.3966,PM*,*  |X  |IR |PM*,25,8.3e-05,G3III/IV,NA,14.4241,-146.31,40.82,NA,NA,NA,7.72,7.06,NA,5.898,5.622,5.496,NA,NA,NA,NA,NA,139.484743,-37.397906
S9/tess2019058134432-s0009-0000000003777316-0139-s_lc_GLST.Robj,sig1,2.22780645399221,-1.10117074142363,-0.143314012083046,0.00383028625214794,2.48509528956473,164.767341074751,7.40506744971966,TIC3777316,0.066894,WISEA J091841.88-370403.7,139.6740958237,-37.0672817195,0,0,90,1,09 18 41.78300,-37 04 02.2142,PM*,IR |PM*|IR,24.33,NA,,NA,20.1101,114.07,-140.87,NA,NA,NA,NA,NA,NA,10.056,9.432,9.21,NA,NA,NA,NA,NA,139.6741,-37.0673
S9/tess2019058134432-s0009-0000000003777316-0139-s_lc_GLST.Robj,sig2,-0.754940594788191,-2.29271443926589,0.288380314033205,-0.0337576408264876,2.41380918916087,151.871864463817,5.84274829871964,TIC3777316,0.066894,WISEA J091841.88-370403.7,139.6740958237,-37.0672817195,0,0,90,1,09 18 41.78300,-37 04 02.2142,PM*,IR |PM*|IR,24.33,NA,,NA,20.1101,114.07,-140.87,NA,NA,NA,NA,NA,NA,10.056,9.432,9.21,NA,NA,NA,NA,NA,139.6741,-37.0673
S9/tess2019058134432-s0009-0000000003777316-0139-s_lc_GLST.Robj,sig3,-0.0392062347769843,2.21866842133889,-0.816713909778545,0.0113108963285797,2.21901480226964,88.3147434619366,15.18389117672,TIC3777316,0.066894,WISEA J091841.88-370403.7,139.6740958237,-37.0672817195,0,0,90,1,09 18 41.78300,-37 04 02.2142,PM*,IR |PM*|IR,24.33,NA,,NA,20.1101,114.07,-140.87,NA,NA,NA,NA,NA,NA,10.056,9.432,9.21,NA,NA,NA,NA,NA,139.6741,-37.0673
S9/tess2019058134432-s0009-0000000004505828-0139-s_lc_GLST.Robj,sig1,-0.701653967478372,-0.375535896383949,0.184870644181202,-0.0108839416568271,0.795830069519264,26.1476055254134,6.8919797895841,TIC4505828,0.185628,WISEA J092358.24-375609.3,140.9927636244,-37.9353428449,0,0,90,1,09 23 58.26327,-37 56 07.2342,PM*,IR |PM*|IR,NA,NA,,NA,13.2058,-18.07,-204.41,NA,NA,NA,NA,NA,NA,11.586,10.995,10.769,NA,NA,NA,NA,NA,140.9928,-37.9353
S9/tess2019058134432-s0009-0000000004505828-0139-s_lc_GLST.Robj,sig2,-0.543058060417525,0.198208824303093,-0.0454115540046546,0.002865224379968,0.578099295118113,7.4805578822299,4.47952143028973,TIC4505828,0.185628,WISEA J092358.24-375609.3,140.9927636244,-37.9353428449,0,0,90,1,09 23 58.26327,-37 56 07.2342,PM*,IR |PM*|IR,NA,NA,,NA,13.2058,-18.07,-204.41,NA,NA,NA,NA,NA,NA,11.586,10.995,10.769,NA,NA,NA,NA,NA,140.9928,-37.9353
S9/tess2019058134432-s0009-0000000004505828-0139-s_lc_GLST.Robj,sig3,-0.281461339011356,0.312927792176865,-0.0369643590638118,0.00170692869196737,0.420885125033842,-1.21731954144668,3.27774486421737,TIC4505828,0.185628,WISEA J092358.24-375609.3,140.9927636244,-37.9353428449,0,0,90,1,09 23 58.26327,-37 56 07.2342,PM*,IR |PM*|IR,NA,NA,,NA,13.2058,-18.07,-204.41,NA,NA,NA,NA,NA,NA,11.586,10.995,10.769,NA,NA,NA,NA,NA,140.9928,-37.9353
S9/tess2019058134432-s0009-0000000004510637-0139-s_lc_GLST.Robj,sig1,-2.62192001677914,-10.7727022952677,-1.11454443365024,0.0886057050036467,11.0871808552424,1786.97556708445,0.277075300934378,TIC4510637,0.262214,SCR J0924-4005B,141.0746878015,-40.0867281578,0,0,90,2,09 24 17.92507,-40 05 12.2214,PM*,PM*|PM*|IR |*,NA,NA,,NA,37.7694,139.26,-199.2,NA,NA,NA,15.67,NA,13.4,10.464,9.885,9.602,NA,NA,NA,NA,NA,141.0746,-40.0867
S9/tess2019058134432-s0009-0000000004510637-0139-s_lc_GLST.Robj,sig2,1.84063001847866,7.60461856316418,-1.62466010913733,0.0645221708607214,7.82420234631914,863.382636759892,6.57769802100365,TIC4510637,0.262214,SCR J0924-4005B,141.0746878015,-40.0867281578,0,0,90,2,09 24 17.92507,-40 05 12.2214,PM*,PM*|PM*|IR |*,NA,NA,,NA,37.7694,139.26,-199.2,NA,NA,NA,15.67,NA,13.4,10.464,9.885,9.602,NA,NA,NA,NA,NA,141.0746,-40.0867
S9/tess2019058134432-s0009-0000000004510637-0139-s_lc_GLST.Robj,sig3,-4.34631195588217,4.07274418587448,-1.18528869203787,-0.032332425277304,5.95631369400728,338.822698209627,14.0307128568508,TIC4510637,0.262214,SCR J0924-4005B,141.0746878015,-40.0867281578,0,0,90,2,09 24 17.92507,-40 05 12.2214,PM*,PM*|PM*|IR |*,NA,NA,,NA,37.7694,139.26,-199.2,NA,NA,NA,15.67,NA,13.4,10.464,9.885,9.602,NA,NA,NA,NA,NA,141.0746,-40.0867
S9/tess2019058134432-s0009-0000000004510663-0139-s_lc_GLST.Robj,sig1,-3.20570822052577,-11.5836178287609,-0.24898123888133,0.0172450228052518,12.0190168981466,990.870195062982,0.277075308235131,TIC4510663,0.034206,LP  389-1,141.0721892578,-40.0956952295,0,0,90,8,09 24 17.32542,-40 05 44.5028,PM*,PM*|*  |IR |PM*,1.06,NA,,NA,37.6966,135.61,-195.77,NA,NA,NA,12.19,10.801,10.372,7.852,7.158,6.991,NA,11.66,10.279,9.507,NA,141.0722,-40.0957
S9/tess2019058134432-s0009-0000000004510663-0139-s_lc_GLST.Robj,sig2,3.04628150655089,2.47715882771001,-0.546410070179891,0.0244220151881381,3.92634013743787,99.3782334302442,6.74510663919523,TIC4510663,0.034206,LP  389-1,141.0721892578,-40.0956952295,0,0,90,8,09 24 17.32542,-40 05 44.5028,PM*,PM*|*  |IR |PM*,1.06,NA,,NA,37.6966,135.61,-195.77,NA,NA,NA,12.19,10.801,10.372,7.852,7.158,6.991,NA,11.66,10.279,9.507,NA,141.0722,-40.0957
S9/tess2019058134432-s0009-0000000004510663-0139-s_lc_GLST.Robj,sig3,1.12977049947665,2.68008911286505,-0.0129866092859171,0.000121191350788586,2.90848053704773,47.1572224821733,0.55261944444121,TIC4510663,0.034206,LP  389-1,141.0721892578,-40.0956952295,0,0,90,8,09 24 17.32542,-40 05 44.5028,PM*,PM*|*  |IR |PM*,1.06,NA,,NA,37.6966,135.61,-195.77,NA,NA,NA,12.19,10.801,10.372,7.852,7.158,6.991,NA,11.66,10.279,9.507,NA,141.0722,-40.0957
S9/tess2019058134432-s0009-0000000004633373-0139-s_lc_GLST.Robj,sig1,1.58638497981227,-5.69177840878456,0.00117944446525547,-6.7692886754091e-05,5.90871887627767,1883.86006128731,0.180171146654918,TIC4633373,0.12253,WISEA J092453.61-375744.2,141.2235852355,-37.9618680163,0,0,90,1,09 24 53.66046,-37 57 42.7249,PM*,IR |PM*|IR,NA,NA,,NA,10.142,-53.18,-144.95,NA,NA,NA,NA,NA,NA,11.418,10.798,10.574,NA,NA,NA,NA,NA,141.2236,-37.9619
S9/tess2019058134432-s0009-0000000004633373-0139-s_lc_GLST.Robj,sig2,0.476207461111628,0.371461156940873,-0.00264910395552152,0.000176692632857966,0.603951104920121,8.43411328919995,0.0900748130656258,TIC4633373,0.12253,WISEA J092453.61-375744.2,141.2235852355,-37.9618680163,0,0,90,1,09 24 53.66046,-37 57 42.7249,PM*,IR |PM*|IR,NA,NA,,NA,10.142,-53.18,-144.95,NA,NA,NA,NA,NA,NA,11.418,10.798,10.574,NA,NA,NA,NA,NA,141.2236,-37.9619
S9/tess2019058134432-s0009-0000000004633373-0139-s_lc_GLST.Robj,sig3,-0.111310151306303,-0.564716296163328,0.00288011471308285,-0.000160558212596151,0.575581831659287,6.60717389614597,0.138102637726245,TIC4633373,0.12253,WISEA J092453.61-375744.2,141.2235852355,-37.9618680163,0,0,90,1,09 24 53.66046,-37 57 42.7249,PM*,IR |PM*|IR,NA,NA,,NA,10.142,-53.18,-144.95,NA,NA,NA,NA,NA,NA,11.418,10.798,10.574,NA,NA,NA,NA,NA,141.2236,-37.9619
S9/tess2019058134432-s0009-0000000004847760-0139-s_lc_GLST.Robj,sig1,828.025696086726,-42.6671467150847,-16.2814433764627,1.00299858662745,829.124260161716,331897.406914187,0.113403928223855,TIC4847760,0.004388,HD  81780,141.6185807398,-40.5017090812,0,0,90,13,09 26 28.45938,-40 30 06.1527,Star,UV |*  |IR,-6.6,NA,A7III,NA,10.2294,12.03,7.38,NA,NA,NA,6.45,6.19,NA,5.672,5.578,5.483,NA,NA,NA,NA,NA,141.61858,-40.501708
S9/tess2019058134432-s0009-0000000004847760-0139-s_lc_GLST.Robj,sig2,-23.2284725739105,-685.046282409972,4.15408798028416,-0.232252550489369,685.439983500992,226849.010363464,0.108415703227712,TIC4847760,0.004388,HD  81780,141.6185807398,-40.5017090812,0,0,90,13,09 26 28.45938,-40 30 06.1527,Star,UV |*  |IR,-6.6,NA,A7III,NA,10.2294,12.03,7.38,NA,NA,NA,6.45,6.19,NA,5.672,5.578,5.483,NA,NA,NA,NA,NA,141.61858,-40.501708
S9/tess2019058134432-s0009-0000000004847760-0139-s_lc_GLST.Robj,sig3,-486.787842284312,67.343558891137,-0.169235806042295,0.00193127869148875,491.424010727946,116603.02139782,0.110293670757809,TIC4847760,0.004388,HD  81780,141.6185807398,-40.5017090812,0,0,90,13,09 26 28.45938,-40 30 06.1527,Star,UV |*  |IR,-6.6,NA,A7III,NA,10.2294,12.03,7.38,NA,NA,NA,6.45,6.19,NA,5.672,5.578,5.483,NA,NA,NA,NA,NA,141.61858,-40.501708
S9/tess2019058134432-s0009-0000000005165416-0139-s_lc_GLST.Robj,sig1,63.355794402103,-96.7196675547133,-0.74117856297728,0.0658366176193014,115.622881715583,6355.13359593535,0.383447705594595,TIC5165416,0.074768,HD  82165,142.3173896354,-38.4035408565,0,0,90,22,09 29 16.17351,-38 24 12.7471,PM*,UV |*  |IR |PM*,0.6,NA,A6V,NA,16.4178,-106.2,2.79,NA,NA,NA,6.35,6.145,NA,5.678,5.603,5.553,NA,NA,NA,NA,NA,142.317412,-38.403552
S9/tess2019058134432-s0009-0000000005165416-0139-s_lc_GLST.Robj,sig2,-49.4662262545295,-88.2657228208935,1.54853884835072,-0.000755630273219835,101.181744227697,4875.72310314011,0.517739220279691,TIC5165416,0.074768,HD  82165,142.3173896354,-38.4035408565,0,0,90,22,09 29 16.17351,-38 24 12.7471,PM*,UV |*  |IR |PM*,0.6,NA,A6V,NA,16.4178,-106.2,2.79,NA,NA,NA,6.35,6.145,NA,5.678,5.603,5.553,NA,NA,NA,NA,NA,142.317412,-38.403552
S9/tess2019058134432-s0009-0000000005165416-0139-s_lc_GLST.Robj,sig3,67.8094152078729,63.42660990238,-1.27688430635797,0.0748414962239637,92.8496183866277,4117.01699759588,0.577687876727276,TIC5165416,0.074768,HD  82165,142.3173896354,-38.4035408565,0,0,90,22,09 29 16.17351,-38 24 12.7471,PM*,UV |*  |IR |PM*,0.6,NA,A6V,NA,16.4178,-106.2,2.79,NA,NA,NA,6.35,6.145,NA,5.678,5.603,5.553,NA,NA,NA,NA,NA,142.317412,-38.403552
S9/tess2019058134432-s0009-0000000005295337-0139-s_lc_GLST.Robj,sig1,196.475498093437,-736.220492810415,-26.9747783088334,2.36177371657574,761.986374802775,22638.1751423438,1.55327451307511,TIC5295337,0.129208,* psi Vel,142.6749982342,-40.4667393451,0.003,0.003,90,103,09 30 41.99958,-40 28 00.2616,**,PM*|UV |** |X  |IR |*,8.8,NA,F3VFe-0.7,NA,53.15,-147.98,61.35,NA,NA,NA,3.96,3.6,3.24,2.98,2.7,2.76,NA,NA,NA,NA,NA,142.674976,-40.466771
S9/tess2019058134432-s0009-0000000005295337-0139-s_lc_GLST.Robj,sig2,676.369224994236,246.07912436256,-26.8272760215232,1.44034558651476,719.743193067046,20186.7865553319,2.79877699795648,TIC5295337,0.129208,* psi Vel,142.6749982342,-40.4667393451,0.003,0.003,90,103,09 30 41.99958,-40 28 00.2616,**,PM*|UV |** |X  |IR |*,8.8,NA,F3VFe-0.7,NA,53.15,-147.98,61.35,NA,NA,NA,3.96,3.6,3.24,2.98,2.7,2.76,NA,NA,NA,NA,NA,142.674976,-40.466771
S9/tess2019058134432-s0009-0000000005295337-0139-s_lc_GLST.Robj,sig3,-403.332615086096,384.162569040772,7.35056527000518,-0.198623022244821,557.008148813098,11944.0486223833,3.55991234175234,TIC5295337,0.129208,* psi Vel,142.6749982342,-40.4667393451,0.003,0.003,90,103,09 30 41.99958,-40 28 00.2616,**,PM*|UV |** |X  |IR |*,8.8,NA,F3VFe-0.7,NA,53.15,-147.98,61.35,NA,NA,NA,3.96,3.6,3.24,2.98,2.7,2.76,NA,NA,NA,NA,NA,142.674976,-40.466771
S9/tess2019058134432-s0009-0000000005471443-0139-s_lc_GLST.Robj,sig1,0.992775239946667,1.52518344874,-0.669177655660827,0.0388252358842528,1.81983164863171,100.900397607764,6.72094260352875,TIC5471443,0.189006,SCR J0931-4147,142.9854703498,-41.78744762,0,0,90,1,09 31 56.51288,-41 47 14.8114,PM*,PM*|IR |*,NA,NA,,NA,21.2577,-203.56,-9.11,NA,NA,NA,16.57,NA,14.63,11.31,10.719,10.411,NA,NA,NA,NA,NA,142.9855,-41.7874
S9/tess2019058134432-s0009-0000000005471443-0139-s_lc_GLST.Robj,sig2,-1.19290387728712,0.28476493763344,-0.0950497414577604,-0.0113577220306115,1.22642192175125,27.9088523089732,12.9651127545737,TIC5471443,0.189006,SCR J0931-4147,142.9854703498,-41.78744762,0,0,90,1,09 31 56.51288,-41 47 14.8114,PM*,PM*|IR |*,NA,NA,,NA,21.2577,-203.56,-9.11,NA,NA,NA,16.57,NA,14.63,11.31,10.719,10.411,NA,NA,NA,NA,NA,142.9855,-41.7874
S9/tess2019058134432-s0009-0000000005471443-0139-s_lc_GLST.Robj,sig3,-0.721528461558679,0.713334191365142,0.00105091733622225,5.5788844277543e-05,1.01461765676032,23.5409008678824,0.423441619984898,TIC5471443,0.189006,SCR J0931-4147,142.9854703498,-41.78744762,0,0,90,1,09 31 56.51288,-41 47 14.8114,PM*,PM*|IR |*,NA,NA,,NA,21.2577,-203.56,-9.11,NA,NA,NA,16.57,NA,14.63,11.31,10.719,10.411,NA,NA,NA,NA,NA,142.9855,-41.7874
S9/tess2019058134432-s0009-0000000005506063-0139-s_lc_GLST.Robj,sig1,-1.15596622747907,9.75346163594,1.96247425216946,-0.195619406788338,9.82172448212765,35.5534706304271,1.65102358102653,TIC5506063,0.181072,HD  88595,153.158173576,-19.1530408194,0,0,90,32,10 12 37.96166,-19 09 10.9469,PM*,PM*|UV |*  |IR,35.1,NA,F7V,NA,23.9625,-219.25,-96.28,NA,NA,NA,6.94,6.46,NA,5.579,5.327,5.238,NA,NA,NA,NA,NA,153.158212,-19.153006
S9/tess2019058134432-s0009-0000000005506063-0139-s_lc_GLST.Robj,sig2,5.60805509485844,6.41581308916543,-0.0406361900848793,-0.00365042742135199,8.52132264041646,24.5364837784556,1.02885282711487,TIC5506063,0.181072,HD  88595,153.158173576,-19.1530408194,0,0,90,32,10 12 37.96166,-19 09 10.9469,PM*,PM*|UV |*  |IR,35.1,NA,F7V,NA,23.9625,-219.25,-96.28,NA,NA,NA,6.94,6.46,NA,5.579,5.327,5.238,NA,NA,NA,NA,NA,153.158212,-19.153006
S9/tess2019058134432-s0009-0000000005506063-0139-s_lc_GLST.Robj,sig3,-0.833760807193906,8.37271433873151,-0.509774735230711,0.0309033535811524,8.41412517625052,23.1751800800008,2.33885102910164,TIC5506063,0.181072,HD  88595,153.158173576,-19.1530408194,0,0,90,32,10 12 37.96166,-19 09 10.9469,PM*,PM*|UV |*  |IR,35.1,NA,F7V,NA,23.9625,-219.25,-96.28,NA,NA,NA,6.94,6.46,NA,5.579,5.327,5.238,NA,NA,NA,NA,NA,153.158212,-19.153006
S9/tess2019058134432-s0009-0000000005508500-0139-s_lc_GLST.Robj,sig1,1.84792269596171,-1.07755692900689,0.440799583089885,-0.028618077236574,2.13914637776407,29.5650136080264,4.44747254309998,TIC5508500,0.085804,TYC 6619-384-1,155.4392040021,-22.7131415037,0,0,90,3,10 21 45.40896,-22 42 47.3094,Star,*  |IR,33.622,NA,,NA,10.4039,-21.12,-31.72,NA,NA,NA,10.655,9.989,NA,8.765,8.459,8.378,NA,10.597,9.875,9.598,NA,155.439182,-22.713154
S9/tess2019058134432-s0009-0000000005508500-0139-s_lc_GLST.Robj,sig2,-1.48363405011457,0.604283572700072,-0.178733527786882,0.0179286717942725,1.60197647638613,11.798000869224,7.29948931883406,TIC5508500,0.085804,TYC 6619-384-1,155.4392040021,-22.7131415037,0,0,90,3,10 21 45.40896,-22 42 47.3094,Star,*  |IR,33.622,NA,,NA,10.4039,-21.12,-31.72,NA,NA,NA,10.655,9.989,NA,8.765,8.459,8.378,NA,10.597,9.875,9.598,NA,155.439182,-22.713154
S9/tess2019058134432-s0009-0000000005508500-0139-s_lc_GLST.Robj,sig3,0.570067964197627,0.80024266700268,-0.0106534498285743,0.000188412121206733,0.982530309912111,-2.58894732504872,0.407042480723251,TIC5508500,0.085804,TYC 6619-384-1,155.4392040021,-22.7131415037,0,0,90,3,10 21 45.40896,-22 42 47.3094,Star,*  |IR,33.622,NA,,NA,10.4039,-21.12,-31.72,NA,NA,NA,10.655,9.989,NA,8.765,8.459,8.378,NA,10.597,9.875,9.598,NA,155.439182,-22.713154
S9/tess2019058134432-s0009-0000000005531391-0139-s_lc_GLST.Robj,sig1,2.2137638804891,-4.42222593430943,0.357065138080621,-0.0315999735513327,4.94538499336877,153.735691216939,11.0024406353322,TIC5531391,0.104332,BD-22  3030,163.5129565331,-23.543558648,0,0,90,2,10 54 03.10957,-23 32 36.8111,PM*,** |*  |IR |PM*,19.95,NA,K,NA,16.8189,-145.57,63.76,NA,NA,NA,11.14,10.17,NA,8.548,8.047,7.955,NA,NA,NA,NA,NA,163.512981,-23.543577
S9/tess2019058134432-s0009-0000000005531391-0139-s_lc_GLST.Robj,sig2,-5.12659753170877,1.95596497159053,-0.400231630761731,-0.0233795174423155,5.48705761061533,185.567102499245,6.3483771972364,TIC5531391,0.104332,BD-22  3030,163.5129565331,-23.543558648,0,0,90,2,10 54 03.10957,-23 32 36.8111,PM*,** |*  |IR |PM*,19.95,NA,K,NA,16.8189,-145.57,63.76,NA,NA,NA,11.14,10.17,NA,8.548,8.047,7.955,NA,NA,NA,NA,NA,163.512981,-23.543577
S9/tess2019058134432-s0009-0000000005531391-0139-s_lc_GLST.Robj,sig3,-3.32931423450674,0.190112869019967,0.0943389476008885,-0.00588609676131896,3.33473779704735,70.996063737228,2.81859885159245,TIC5531391,0.104332,BD-22  3030,163.5129565331,-23.543558648,0,0,90,2,10 54 03.10957,-23 32 36.8111,PM*,** |*  |IR |PM*,19.95,NA,K,NA,16.8189,-145.57,63.76,NA,NA,NA,11.14,10.17,NA,8.548,8.047,7.955,NA,NA,NA,NA,NA,163.512981,-23.543577
S9/tess2019058134432-s0009-0000000005531392-0139-s_lc_GLST.Robj,sig1,-1.4876475370701,1.64184908869029,0.519953844780831,-0.0494159617000797,2.21557297884404,87.973485873005,10.2195508989153,TIC5531392,0.022668,UCAC3 133-138881,163.4864972223,-23.5434942414,0,0,90,1,10 53 56.75933,-23 32 36.5793,PM*,*  |IR |PM*,14.23,NA,,NA,13.957,-79.17,2.26,NA,NA,NA,14.32,12.87,12.51,9.758,9.13,8.866,16.226,14.813,12.423,11.556,12.106,163.4865,-23.5435
S9/tess2019058134432-s0009-0000000005531392-0139-s_lc_GLST.Robj,sig2,1.11667275583796,-1.29372672296624,0.0563456680437132,-0.00727870654784162,1.70900171952743,46.2361967341238,5.01279113629243,TIC5531392,0.022668,UCAC3 133-138881,163.4864972223,-23.5434942414,0,0,90,1,10 53 56.75933,-23 32 36.5793,PM*,*  |IR |PM*,14.23,NA,,NA,13.957,-79.17,2.26,NA,NA,NA,14.32,12.87,12.51,9.758,9.13,8.866,16.226,14.813,12.423,11.556,12.106,163.4865,-23.5435
S9/tess2019058134432-s0009-0000000005531392-0139-s_lc_GLST.Robj,sig3,1.44206027438259,0.271659022850676,-0.0777490075373381,0.00573741175867342,1.46742511210915,33.3055577765345,2.78756297313281,TIC5531392,0.022668,UCAC3 133-138881,163.4864972223,-23.5434942414,0,0,90,1,10 53 56.75933,-23 32 36.5793,PM*,*  |IR |PM*,14.23,NA,,NA,13.957,-79.17,2.26,NA,NA,NA,14.32,12.87,12.51,9.758,9.13,8.866,16.226,14.813,12.423,11.556,12.106,163.4865,-23.5435
S9/tess2019058134432-s0009-0000000005622763-0139-s_lc_GLST.Robj,sig1,20.9284849199571,-28.2105992887908,-0.0450995252295643,0.00149322565662514,35.1260500665474,951.076382279967,8.73486647429189,TIC5622763,0.130726,HD  82798,143.3202624781,-38.6375458343,0,0,90,24,09 33 16.86299,-38 38 15.1650,PM*,PM*|** |*  |IR,40.58,NA,G5V,NA,14.9932,-185.34,61.76,NA,NA,NA,7.9,7.24,NA,6.017,5.711,5.615,NA,NA,NA,NA,NA,143.32027,-38.63751
S9/tess2019058134432-s0009-0000000005622763-0139-s_lc_GLST.Robj,sig2,10.0651368898398,10.6202324125727,-1.98845704538203,0.138047154024232,14.632030518977,177.650941669919,3.51071443489979,TIC5622763,0.130726,HD  82798,143.3202624781,-38.6375458343,0,0,90,24,09 33 16.86299,-38 38 15.1650,PM*,PM*|** |*  |IR,40.58,NA,G5V,NA,14.9932,-185.34,61.76,NA,NA,NA,7.9,7.24,NA,6.017,5.711,5.615,NA,NA,NA,NA,NA,143.32027,-38.63751
S9/tess2019058134432-s0009-0000000005622763-0139-s_lc_GLST.Robj,sig3,9.33215608451563,4.48149924387897,0.415174004917982,-0.000402958167466202,10.3524380055449,83.648214695839,5.80095626669962,TIC5622763,0.130726,HD  82798,143.3202624781,-38.6375458343,0,0,90,24,09 33 16.86299,-38 38 15.1650,PM*,PM*|** |*  |IR,40.58,NA,G5V,NA,14.9932,-185.34,61.76,NA,NA,NA,7.9,7.24,NA,6.017,5.711,5.615,NA,NA,NA,NA,NA,143.32027,-38.63751
S9/tess2019058134432-s0009-0000000005623719-0139-s_lc_GLST.Robj,sig1,-0.775699607506545,-0.259694557111367,-0.0278805863057562,0.00166813788841754,0.818016591567113,44.4745329570165,0.204153699292975,TIC5623719,0.113179,WISEA J093313.76-380143.8,143.3083861601,-38.029570512,0,0,90,1,09 33 14.01268,-38 01 46.4538,PM*,IR |PM*|IR,NA,NA,,NA,25.1061,-271.29,244.47,NA,NA,NA,NA,NA,NA,13.074,12.487,12.118,NA,NA,NA,NA,NA,143.3084,-38.0296
S9/tess2019058134432-s0009-0000000005623719-0139-s_lc_GLST.Robj,sig2,0.221774278001656,0.186970646329859,0.000395070352875575,-2.79207981060375e-05,0.290072151321289,-4.34742239112365,0.102112874143777,TIC5623719,0.113179,WISEA J093313.76-380143.8,143.3083861601,-38.029570512,0,0,90,1,09 33 14.01268,-38 01 46.4538,PM*,IR |PM*|IR,NA,NA,,NA,25.1061,-271.29,244.47,NA,NA,NA,NA,NA,NA,13.074,12.487,12.118,NA,NA,NA,NA,NA,143.3084,-38.0296
S9/tess2019058134432-s0009-0000000005623719-0139-s_lc_GLST.Robj,sig3,-0.115474309339474,-0.165246099604284,0.00126052840212866,-1.29304682387152e-05,0.201595112916602,-7.95394457268475,0.392687893397649,TIC5623719,0.113179,WISEA J093313.76-380143.8,143.3083861601,-38.029570512,0,0,90,1,09 33 14.01268,-38 01 46.4538,PM*,IR |PM*|IR,NA,NA,,NA,25.1061,-271.29,244.47,NA,NA,NA,NA,NA,NA,13.074,12.487,12.118,NA,NA,NA,NA,NA,143.3084,-38.0296
S9/tess2019058134432-s0009-0000000005704218-0139-s_lc_GLST.Robj,sig1,-91.1200703541611,24.9714954688118,-3.7713966974118,-0.479104104886939,94.4798539758406,57763.1175881519,6.74511108196392,TIC5704218,0.055481,CD-39  5624,143.483865229,-39.5944309856,0,0,90,19,09 33 56.12765,-39 35 39.9515,PM*,PM*|*  |IR,22.27,NA,K5Vk:,NA,28.6166,-245.62,84.1,NA,NA,NA,11.43,10.25,NA,8.004,7.497,7.277,NA,NA,NA,NA,NA,143.483876,-39.594418
S9/tess2019058134432-s0009-0000000005704218-0139-s_lc_GLST.Robj,sig2,17.5321838765022,67.7672418296121,-3.16416055642197,0.00519886329241727,69.9984038151772,30687.9786701158,9.94008596295172,TIC5704218,0.055481,CD-39  5624,143.483865229,-39.5944309856,0,0,90,19,09 33 56.12765,-39 35 39.9515,PM*,PM*|*  |IR,22.27,NA,K5Vk:,NA,28.6166,-245.62,84.1,NA,NA,NA,11.43,10.25,NA,8.004,7.497,7.277,NA,NA,NA,NA,NA,143.483876,-39.594418
S9/tess2019058134432-s0009-0000000005704218-0139-s_lc_GLST.Robj,sig3,24.5745795704366,-9.56274523627414,2.40667527655416,0.0826174722439866,26.3696048039709,4019.36902009643,6.27774584950462,TIC5704218,0.055481,CD-39  5624,143.483865229,-39.5944309856,0,0,90,19,09 33 56.12765,-39 35 39.9515,PM*,PM*|*  |IR,22.27,NA,K5Vk:,NA,28.6166,-245.62,84.1,NA,NA,NA,11.43,10.25,NA,8.004,7.497,7.277,NA,NA,NA,NA,NA,143.483876,-39.594418
S9/tess2019058134432-s0009-0000000005901154-0139-s_lc_GLST.Robj,sig1,6.58235117168469,-3.35400644367889,-0.74482853943591,0.0501808362376153,7.3876049008876,988.059774759018,5.2839490062233,TIC5901154,0.126646,LP  462-86,143.9325601866,-38.218683901,0,0,90,8,09 35 43.81444,-38 13 07.2620,PM*,*  |V* |PM*|IR |PM*|PM*,21.44,NA,M0.5Vk,NA,23.9488,-227.64,127.22,NA,NA,NA,NA,NA,11.79,9.272,8.549,8.392,NA,13.033,11.671,10.882,NA,143.9326,-38.2187
S9/tess2019058134432-s0009-0000000005901154-0139-s_lc_GLST.Robj,sig2,0.151145559952753,5.99680354345848,-1.34568833894376,0.0624287119440241,5.99870800415636,631.653683153286,6.46067190427441,TIC5901154,0.126646,LP  462-86,143.9325601866,-38.218683901,0,0,90,8,09 35 43.81444,-38 13 07.2620,PM*,*  |V* |PM*|IR |PM*|PM*,21.44,NA,M0.5Vk,NA,23.9488,-227.64,127.22,NA,NA,NA,NA,NA,11.79,9.272,8.549,8.392,NA,13.033,11.671,10.882,NA,143.9326,-38.2187
